order_id,order_date,customer_id,product,category,quantity,unit_price,discount,city,channel,payment_method,returned,revenue
21035,2024-02-10,CUST-04559,Vertex Mouse,Periféricos,2,18.77,0.0,Buenos Aires,Online,Tarjeta,0,37.54
21548,2024-02-10,CUST-00583,Aurora Headphones,Audio,1,40.34,0.0,Rosario,Online,Tarjeta,0,40.34
21038,2024-02-10,CUST-03954,Vertex Mouse,Periféricos,3,19.3,0.05,Buenos Aires,Online,Transferencia,0,55.0
21284,2024-02-10,CUST-00389,Vertex Mouse,Periféricos,1,19.07,0.0,Mendoza,Online,Tarjeta,0,19.07
21565,2024-02-10,CUST-04830,Pixel Webcam,Periféricos,2,34.92,0.0,Rosario,Online,Transferencia,0,69.84
20607,2024-02-10,CUST-03896,Lumen Smartwatch,Wearables,1,83.31,0.0,Córdoba,Online,Tarjeta,0,83.31
20833,2024-02-10,CUST-02592,Comet Power Bank,Accesorios,1,21.77,0.1,Córdoba,Tienda,Tarjeta,0,19.59
21189,2024-02-10,CUST-02157,Vertex Mouse,Periféricos,1,19.25,0.05,Buenos Aires,Tienda,Tarjeta,0,18.29
20218,2024-02-10,CUST-03526,Vertex Mouse,Periféricos,1,18.35,0.0,Mendoza,Online,Tarjeta,0,18.35
21326,2024-02-10,CUST-01346,Orbit Speaker,Audio,2,55.74,0.1,Mendoza,Tienda,Tarjeta,0,100.33
21301,2024-02-10,CUST-02340,Pulse Fitness Band,Wearables,1,51.33,0.0,Mendoza,Tienda,Tarjeta,0,51.33
21959,2024-02-10,CUST-02134,Pulse Fitness Band,Wearables,1,49.76,0.05,Buenos Aires,Online,Tarjeta,0,47.27
21579,2024-02-10,CUST-01101,Aurora Headphones,Audio,1,39.22,0.0,La Plata,Tienda,Tarjeta,0,39.22
21813,2024-02-11,CUST-03536,Aurora Headphones,Audio,1,39.4,0.0,Buenos Aires,Tienda,Tarjeta,0,39.4
20516,2024-02-11,CUST-03702,Nimbus Keyboard,Periféricos,1,44.27,0.05,Buenos Aires,Tienda,Tarjeta,0,42.06
21016,2024-02-11,CUST-04051,Pulse Fitness Band,Wearables,1,47.03,0.05,Rosario,Tienda,Efectivo,0,44.68
21607,2024-02-11,CUST-02274,Lumen Smartwatch,Wearables,1,80.66,0.05,Córdoba,Online,Tarjeta,0,76.63
21739,2024-02-12,CUST-03755,Terra USB-C Hub,Accesorios,1,29.58,0.0,Rosario,Tienda,Tarjeta,0,29.58
20750,2024-02-12,CUST-00925,Nimbus Keyboard,Periféricos,1,44.93,0.05,La Plata,Tienda,Tarjeta,0,42.68
20595,2024-02-12,CUST-04355,Orbit Speaker,Audio,1,56.11,0.15,Buenos Aires,Online,Tarjeta,0,47.69
20755,2024-02-12,CUST-02934,Aurora Headphones,Audio,1,39.95,0.0,Córdoba,Online,Tarjeta,0,39.95
20695,2024-02-12,CUST-02515,Comet Power Bank,Accesorios,1,22.62,0.0,Rosario,Tienda,Tarjeta,0,22.62
20895,2024-02-12,CUST-02660,Orbit Speaker,Audio,1,55.99,0.0,Buenos Aires,Online,Transferencia,0,55.99
21477,2024-02-12,CUST-02598,Terra USB-C Hub,Accesorios,2,30.05,0.0,Buenos Aires,Tienda,Tarjeta,0,60.1
21440,2024-02-12,CUST-00237,Pulse Fitness Band,Wearables,1,49.49,0.05,Buenos Aires,Online,Tarjeta,0,47.02
20645,2024-02-12,CUST-01423,Lumen Smartwatch,Wearables,2,75.72,0.0,Mendoza,Tienda,Tarjeta,0,151.44
20313,2024-02-12,CUST-04409,Comet Power Bank,Accesorios,2,22.28,0.0,Córdoba,Online,Transferencia,0,44.56
20441,2024-02-12,CUST-00924,Nimbus Keyboard,Periféricos,1,45.61,0.0,Córdoba,Online,Tarjeta,0,45.61
21342,2024-02-12,CUST-04383,Orbit Speaker,Audio,1,56.06,0.0,Buenos Aires,Online,Efectivo,0,56.06
21541,2024-02-12,CUST-01527,Orbit Speaker,Audio,1,56.63,0.0,Rosario,Online,Tarjeta,0,56.63
21542,2024-02-12,CUST-04724,Terra USB-C Hub,Accesorios,1,27.47,0.0,Mendoza,Tienda,Efectivo,0,27.47
21472,2024-02-12,CUST-00900,Nimbus Keyboard,Periféricos,1,46.6,0.0,Rosario,Online,Tarjeta,0,46.6
21797,2024-02-13,CUST-03147,Aurora Headphones,Audio,1,41.71,0.05,Buenos Aires,Tienda,Tarjeta,0,39.62
21953,2024-02-13,CUST-02037,Zen Laptop Stand,Accesorios,1,25.33,0.05,Buenos Aires,Tienda,Tarjeta,0,24.06
21651,2024-02-13,CUST-02234,Pixel Webcam,Periféricos,1,35.98,0.0,Buenos Aires,Online,Tarjeta,0,35.98
20751,2024-02-13,CUST-04890,Vertex Mouse,Periféricos,1,18.47,0.1,Córdoba,Online,Tarjeta,0,16.62
21043,2024-02-13,CUST-03192,Vertex Mouse,Periféricos,2,19.32,0.1,Rosario,Marketplace,Tarjeta,0,34.78
21922,2024-02-13,CUST-00828,Nimbus Keyboard,Periféricos,1,43.69,0.0,Buenos Aires,Tienda,Tarjeta,0,43.69
21119,2024-02-13,CUST-04560,Zen Laptop Stand,Accesorios,1,24.68,0.0,Buenos Aires,Tienda,Tarjeta,0,24.68
20349,2024-02-13,CUST-00991,Zen Laptop Stand,Accesorios,1,25.31,0.0,Buenos Aires,Online,Tarjeta,0,25.31
20578,2024-02-13,CUST-03447,Lumen Smartwatch,Wearables,1,78.16,0.0,Córdoba,Tienda,Tarjeta,0,78.16
21613,2024-02-13,CUST-02572,Comet Power Bank,Accesorios,1,22.18,0.0,Rosario,Online,Efectivo,0,22.18
21612,2024-02-13,CUST-01290,Zen Laptop Stand,Accesorios,2,24.94,0.05,Córdoba,Marketplace,Transferencia,0,47.39
20878,2024-02-13,CUST-00608,Nimbus Keyboard,Periféricos,1,47.04,0.0,Buenos Aires,Tienda,Tarjeta,0,47.04
20136,2024-02-13,CUST-04541,Lumen Smartwatch,Wearables,1,80.2,0.0,Córdoba,Online,Tarjeta,0,80.2
21930,2024-02-14,CUST-02613,Comet Power Bank,Accesorios,2,21.12,0.0,Buenos Aires,Tienda,Tarjeta,1,42.24
21933,2024-02-14,CUST-02774,Orbit Speaker,Audio,1,55.76,0.1,La Plata,Tienda,Tarjeta,0,50.18
21036,2024-02-14,CUST-00249,Zen Laptop Stand,Accesorios,2,24.89,0.0,Buenos Aires,Marketplace,Tarjeta,0,49.78
20881,2024-02-14,CUST-01678,Terra USB-C Hub,Accesorios,1,28.71,0.0,Córdoba,Online,Efectivo,0,28.71
20323,2024-02-14,CUST-02094,Vertex Mouse,Periféricos,2,19.16,0.0,La Plata,Online,Transferencia,0,38.32
20579,2024-02-14,CUST-01583,Vertex Mouse,Periféricos,1,20.5,0.0,Buenos Aires,Online,Tarjeta,0,20.5
21580,2024-02-14,CUST-02372,Lumen Smartwatch,Wearables,1,81.26,0.05,Buenos Aires,Online,Efectivo,0,77.2
21533,2024-02-14,CUST-02821,Pixel Webcam,Periféricos,1,35.45,0.0,Buenos Aires,Marketplace,Transferencia,0,35.45
20897,2024-02-14,CUST-03338,Orbit Speaker,Audio,1,57.64,0.0,Buenos Aires,Online,Tarjeta,0,57.64
21806,2024-02-14,CUST-02242,Nimbus Keyboard,Periféricos,2,44.68,0.0,Rosario,Marketplace,Tarjeta,0,89.36
21510,2024-02-15,CUST-04752,Pulse Fitness Band,Wearables,1,47.87,0.0,Rosario,Online,Tarjeta,0,47.87
20658,2024-02-15,CUST-01832,Pulse Fitness Band,Wearables,2,51.25,0.0,Buenos Aires,Online,Tarjeta,0,102.5
21859,2024-02-15,CUST-03134,Lumen Smartwatch,Wearables,3,79.38,0.0,Buenos Aires,Tienda,Tarjeta,0,238.14
20610,2024-02-15,CUST-04377,Pulse Fitness Band,Wearables,1,47.49,0.0,Córdoba,Tienda,Efectivo,0,47.49
20025,2024-02-15,CUST-01185,Orbit Speaker,Audio,1,55.8,0.15,Buenos Aires,Online,Tarjeta,0,47.43
20517,2024-02-15,CUST-02512,Vertex Mouse,Periféricos,2,19.61,0.05,Buenos Aires,Online,Tarjeta,0,37.26
21232,2024-02-15,CUST-00112,Vertex Mouse,Periféricos,1,18.18,0.0,Rosario,Online,Efectivo,0,18.18
21102,2024-02-15,CUST-01489,Pulse Fitness Band,Wearables,2,48.98,0.0,Córdoba,Online,Tarjeta,0,97.96
20915,2024-02-15,CUST-02869,Terra USB-C Hub,Accesorios,1,30.78,0.0,Buenos Aires,Tienda,Tarjeta,0,30.78
21382,2024-02-15,CUST-02440,Aurora Headphones,Audio,1,42.29,0.0,Buenos Aires,Online,Tarjeta,0,42.29
20156,2024-02-15,CUST-00715,Lumen Smartwatch,Wearables,2,78.36,0.0,Mendoza,Online,Efectivo,0,156.72
21012,2024-02-15,CUST-04965,Aurora Headphones,Audio,2,39.45,0.0,Rosario,Online,Tarjeta,0,78.9
21432,2024-02-15,CUST-01006,Orbit Speaker,Audio,2,53.97,0.0,Buenos Aires,Marketplace,Transferencia,0,107.94
20448,2024-02-16,CUST-00391,Orbit Speaker,Audio,1,55.28,0.0,La Plata,Online,Tarjeta,0,55.28
21364,2024-02-16,CUST-02173,Lumen Smartwatch,Wearables,1,77.21,0.0,Buenos Aires,Tienda,Transferencia,0,77.21
20599,2024-02-16,CUST-00101,Zen Laptop Stand,Accesorios,1,25.81,0.0,Buenos Aires,Online,Tarjeta,0,25.81
20718,2024-02-16,CUST-02504,Terra USB-C Hub,Accesorios,1,29.0,0.0,Buenos Aires,Tienda,Tarjeta,0,29.0
20647,2024-02-16,CUST-02428,Pulse Fitness Band,Wearables,1,48.64,0.0,Mendoza,Online,Tarjeta,0,48.64
20885,2024-02-16,CUST-03399,Pulse Fitness Band,Wearables,1,46.46,0.0,Buenos Aires,Online,Tarjeta,0,46.46
20973,2024-02-16,CUST-03189,Aurora Headphones,Audio,1,39.82,0.05,Buenos Aires,Online,Tarjeta,0,37.83
20204,2024-02-16,CUST-02758,Zen Laptop Stand,Accesorios,1,24.63,0.0,Buenos Aires,Online,Tarjeta,0,24.63
21547,2024-02-16,CUST-00657,Terra USB-C Hub,Accesorios,2,29.67,0.05,Buenos Aires,Online,Transferencia,0,56.37
21942,2024-02-16,CUST-02414,Nimbus Keyboard,Periféricos,1,45.9,0.0,Buenos Aires,Online,Tarjeta,0,45.9
21049,2024-02-16,CUST-02487,Zen Laptop Stand,Accesorios,2,24.63,0.05,Rosario,Online,Efectivo,0,46.8
21762,2024-02-16,CUST-04378,Zen Laptop Stand,Accesorios,2,25.76,0.05,Buenos Aires,Marketplace,Tarjeta,0,48.94
21667,2024-02-16,CUST-03907,Orbit Speaker,Audio,3,55.51,0.0,La Plata,Online,Tarjeta,0,166.53
21130,2024-02-16,CUST-01060,Lumen Smartwatch,Wearables,1,78.71,0.05,Buenos Aires,Online,Transferencia,0,74.77
20102,2024-02-16,CUST-03727,Pixel Webcam,Periféricos,2,35.85,0.0,Rosario,Marketplace,Efectivo,0,71.7
20689,2024-02-17,CUST-04834,Aurora Headphones,Audio,1,39.19,0.0,La Plata,Online,Tarjeta,0,39.19
20521,2024-02-17,CUST-00078,Lumen Smartwatch,Wearables,1,80.0,0.05,Córdoba,Tienda,Transferencia,0,76.0
21457,2024-02-17,CUST-02766,Pixel Webcam,Periféricos,1,35.6,0.15,Buenos Aires,Online,Tarjeta,0,30.26
21602,2024-02-17,CUST-01308,Orbit Speaker,Audio,1,55.81,0.05,Mendoza,Online,Transferencia,0,53.02
21516,2024-02-17,CUST-03362,Pulse Fitness Band,Wearables,1,50.65,0.0,Buenos Aires,Tienda,Efectivo,0,50.65
20416,2024-02-17,CUST-01903,Comet Power Bank,Accesorios,1,22.03,0.0,Buenos Aires,Tienda,Tarjeta,0,22.03
21534,2024-02-17,CUST-01269,Comet Power Bank,Accesorios,1,22.62,0.05,Buenos Aires,Online,Tarjeta,0,21.49
21839,2024-02-17,CUST-04720,Lumen Smartwatch,Wearables,1,82.13,0.05,La Plata,Marketplace,Tarjeta,0,78.02
20341,2024-02-17,CUST-01349,Aurora Headphones,Audio,1,38.35,0.1,Buenos Aires,Marketplace,Tarjeta,0,34.52
21595,2024-02-17,CUST-03537,Lumen Smartwatch,Wearables,1,79.67,0.15,Rosario,Online,Tarjeta,0,67.72
20048,2024-02-18,CUST-04186,Aurora Headphones,Audio,1,39.77,0.0,Córdoba,Online,Tarjeta,0,39.77
20371,2024-02-18,CUST-04262,Vertex Mouse,Periféricos,1,18.72,0.0,Buenos Aires,Tienda,Tarjeta,0,18.72
20609,2024-02-18,CUST-02148,Comet Power Bank,Accesorios,2,22.46,0.05,Buenos Aires,Marketplace,Tarjeta,0,42.67
20728,2024-02-18,CUST-04084,Nimbus Keyboard,Periféricos,1,47.35,0.15,La Plata,Tienda,Tarjeta,0,40.25
21243,2024-02-18,CUST-00519,Pixel Webcam,Periféricos,2,35.38,0.0,Córdoba,Tienda,Transferencia,0,70.76
21071,2024-02-18,CUST-02074,Comet Power Bank,Accesorios,1,20.69,0.1,Córdoba,Marketplace,Tarjeta,0,18.62
20896,2024-02-18,CUST-03332,Aurora Headphones,Audio,1,40.0,0.1,Rosario,Tienda,Tarjeta,0,36.0
21764,2024-02-18,CUST-01430,Zen Laptop Stand,Accesorios,2,24.41,0.1,Buenos Aires,Online,Tarjeta,0,43.94
20596,2024-02-18,CUST-01824,Comet Power Bank,Accesorios,1,22.32,0.1,Buenos Aires,Online,Tarjeta,0,20.09
20529,2024-02-19,CUST-04182,Zen Laptop Stand,Accesorios,2,24.45,0.0,Buenos Aires,Tienda,Transferencia,0,48.9
21901,2024-02-19,CUST-03382,Vertex Mouse,Periféricos,1,18.72,0.0,Rosario,Online,Tarjeta,0,18.72
21968,2024-02-19,CUST-00862,Nimbus Keyboard,Periféricos,1,46.2,0.1,Buenos Aires,Tienda,Transferencia,0,41.58
20449,2024-02-19,CUST-00644,Pulse Fitness Band,Wearables,2,49.75,0.0,Buenos Aires,Tienda,Tarjeta,0,99.5
20461,2024-02-19,CUST-04230,Terra USB-C Hub,Accesorios,1,29.52,0.0,Córdoba,Online,Tarjeta,0,29.52
20233,2024-02-19,CUST-02045,Orbit Speaker,Audio,1,58.72,0.0,Mendoza,Tienda,Tarjeta,0,58.72
20470,2024-02-19,CUST-03249,Vertex Mouse,Periféricos,1,18.69,0.0,Buenos Aires,Online,Tarjeta,0,18.69
20167,2024-02-19,CUST-02818,Nimbus Keyboard,Periféricos,1,47.81,0.0,Buenos Aires,Tienda,Efectivo,0,47.81
20162,2024-02-19,CUST-01585,Pixel Webcam,Periféricos,2,34.29,0.0,Córdoba,Online,Tarjeta,0,68.58
20028,2024-02-19,CUST-02775,Terra USB-C Hub,Accesorios,1,28.52,0.0,Mendoza,Online,Tarjeta,0,28.52
21728,2024-02-20,CUST-04091,Comet Power Bank,Accesorios,1,22.31,0.0,Buenos Aires,Tienda,Transferencia,0,22.31
21786,2024-02-20,CUST-02595,Pixel Webcam,Periféricos,1,33.82,0.1,Buenos Aires,Online,Tarjeta,0,30.44
21013,2024-02-20,CUST-00773,Vertex Mouse,Periféricos,1,18.73,0.0,Mendoza,Online,Tarjeta,0,18.73
20029,2024-02-20,CUST-04778,Terra USB-C Hub,Accesorios,1,28.89,0.15,Mendoza,Tienda,Tarjeta,0,24.56
20708,2024-02-20,CUST-01807,Pixel Webcam,Periféricos,1,35.84,0.0,Buenos Aires,Online,Tarjeta,0,35.84
21001,2024-02-20,CUST-03099,Vertex Mouse,Periféricos,1,19.06,0.05,Rosario,Online,Efectivo,1,18.11
21537,2024-02-20,CUST-02877,Terra USB-C Hub,Accesorios,1,29.16,0.0,Córdoba,Online,Transferencia,0,29.16
20252,2024-02-20,CUST-03159,Lumen Smartwatch,Wearables,1,76.4,0.0,Mendoza,Online,Tarjeta,0,76.4
20744,2024-02-21,CUST-04054,Orbit Speaker,Audio,2,55.3,0.05,Córdoba,Marketplace,Tarjeta,0,105.07
21394,2024-02-21,CUST-02050,Aurora Headphones,Audio,1,39.44,0.05,Buenos Aires,Online,Tarjeta,0,37.47
21539,2024-02-21,CUST-02553,Zen Laptop Stand,Accesorios,1,24.88,0.1,Buenos Aires,Tienda,Efectivo,0,22.39
20180,2024-02-21,CUST-02140,Vertex Mouse,Periféricos,1,19.5,0.05,Buenos Aires,Tienda,Tarjeta,0,18.52
20953,2024-02-21,CUST-03474,Comet Power Bank,Accesorios,2,22.51,0.0,Rosario,Online,Tarjeta,0,45.02
20053,2024-02-22,CUST-04781,Orbit Speaker,Audio,2,54.91,0.0,Buenos Aires,Online,Tarjeta,0,109.82
20592,2024-02-22,CUST-04033,Lumen Smartwatch,Wearables,1,80.36,0.0,Córdoba,Marketplace,Tarjeta,0,80.36
21073,2024-02-22,CUST-01675,Nimbus Keyboard,Periféricos,2,43.91,0.0,Buenos Aires,Online,Transferencia,0,87.82
20075,2024-02-22,CUST-02036,Pixel Webcam,Periféricos,1,34.63,0.0,Buenos Aires,Online,Transferencia,0,34.63
21058,2024-02-22,CUST-04916,Pulse Fitness Band,Wearables,1,46.55,0.0,Buenos Aires,Online,Tarjeta,0,46.55
20921,2024-02-23,CUST-03507,Pulse Fitness Band,Wearables,1,50.6,0.0,Buenos Aires,Online,Tarjeta,0,50.6
20438,2024-02-23,CUST-00852,Comet Power Bank,Accesorios,1,20.7,0.1,Córdoba,Online,Tarjeta,0,18.63
21649,2024-02-23,CUST-01354,Zen Laptop Stand,Accesorios,1,26.12,0.0,Buenos Aires,Tienda,Tarjeta,0,26.12
20030,2024-02-23,CUST-04143,Orbit Speaker,Audio,1,55.91,0.05,Buenos Aires,Online,Tarjeta,0,53.11
20278,2024-02-23,CUST-02101,Pulse Fitness Band,Wearables,1,49.17,0.0,Mendoza,Tienda,Tarjeta,0,49.17
21376,2024-02-23,CUST-01089,Pulse Fitness Band,Wearables,1,48.95,0.0,Buenos Aires,Online,Tarjeta,0,48.95
21737,2024-02-23,CUST-03510,Terra USB-C Hub,Accesorios,2,28.97,0.0,Córdoba,Tienda,Tarjeta,0,57.94
20402,2024-02-23,CUST-04486,Aurora Headphones,Audio,1,39.73,0.0,Córdoba,Marketplace,Tarjeta,0,39.73
21563,2024-02-23,CUST-04011,Lumen Smartwatch,Wearables,1,76.11,0.0,Rosario,Tienda,Tarjeta,0,76.11
20535,2024-02-23,CUST-03482,Aurora Headphones,Audio,1,40.86,0.0,Buenos Aires,Online,Tarjeta,0,40.86
20944,2024-02-23,CUST-02805,Comet Power Bank,Accesorios,1,21.55,0.0,Mendoza,Marketplace,Tarjeta,0,21.55
20721,2024-02-23,CUST-02760,Comet Power Bank,Accesorios,1,21.85,0.05,Córdoba,Online,Tarjeta,0,20.76
21557,2024-02-24,CUST-03653,Aurora Headphones,Audio,3,40.61,0.05,Mendoza,Marketplace,Tarjeta,0,115.74
20830,2024-02-24,CUST-02498,Nimbus Keyboard,Periféricos,1,45.2,0.15,Buenos Aires,Tienda,Tarjeta,0,38.42
20586,2024-02-24,CUST-04725,Orbit Speaker,Audio,2,59.58,0.05,Buenos Aires,Marketplace,Tarjeta,0,113.2
20693,2024-02-24,CUST-01080,Terra USB-C Hub,Accesorios,1,30.14,0.05,Buenos Aires,Tienda,Tarjeta,0,28.63
20930,2024-02-24,CUST-02073,Pixel Webcam,Periféricos,1,36.57,0.1,Buenos Aires,Tienda,Transferencia,0,32.91
20664,2024-02-24,CUST-02712,Zen Laptop Stand,Accesorios,2,23.42,0.15,La Plata,Tienda,Tarjeta,0,39.81
21303,2024-02-24,CUST-03559,Vertex Mouse,Periféricos,4,19.66,0.05,Córdoba,Tienda,Transferencia,0,74.71
21099,2024-02-24,CUST-00801,Vertex Mouse,Periféricos,1,18.48,0.0,Rosario,Online,Tarjeta,0,18.48
21549,2024-02-24,CUST-03604,Zen Laptop Stand,Accesorios,1,24.45,0.0,Buenos Aires,Tienda,Transferencia,0,24.45
21964,2024-02-25,CUST-04651,Zen Laptop Stand,Accesorios,2,25.33,0.15,La Plata,Online,Tarjeta,0,43.06
21475,2024-02-25,CUST-01983,Terra USB-C Hub,Accesorios,2,29.28,0.0,Buenos Aires,Online,Transferencia,0,58.56
21292,2024-02-25,CUST-03146,Aurora Headphones,Audio,1,40.33,0.1,Córdoba,Marketplace,Tarjeta,0,36.3
20662,2024-02-25,CUST-02903,Pixel Webcam,Periféricos,1,35.3,0.05,Buenos Aires,Tienda,Tarjeta,0,33.53
21366,2024-02-25,CUST-04303,Lumen Smartwatch,Wearables,1,77.93,0.0,Buenos Aires,Online,Tarjeta,0,77.93
21894,2024-02-25,CUST-00821,Pixel Webcam,Periféricos,1,36.31,0.05,Mendoza,Online,Tarjeta,0,34.49
20479,2024-02-25,CUST-02245,Zen Laptop Stand,Accesorios,1,23.98,0.1,Buenos Aires,Online,Tarjeta,0,21.58
20753,2024-02-25,CUST-02259,Comet Power Bank,Accesorios,2,22.08,0.0,La Plata,Online,Tarjeta,0,44.16
20061,2024-02-25,CUST-00639,Aurora Headphones,Audio,1,38.66,0.1,Rosario,Online,Tarjeta,0,34.79
21809,2024-02-25,CUST-03477,Pulse Fitness Band,Wearables,2,52.07,0.0,Buenos Aires,Online,Transferencia,0,104.14
21055,2024-02-25,CUST-01208,Pixel Webcam,Periféricos,2,34.12,0.0,Rosario,Online,Tarjeta,0,68.24
21033,2024-02-25,CUST-02582,Zen Laptop Stand,Accesorios,2,24.89,0.0,Córdoba,Online,Efectivo,0,49.78
20556,2024-02-26,CUST-00998,Nimbus Keyboard,Periféricos,1,45.15,0.15,Buenos Aires,Online,Tarjeta,0,38.38
21278,2024-02-26,CUST-01239,Nimbus Keyboard,Periféricos,2,46.92,0.05,Córdoba,Online,Tarjeta,0,89.15
20730,2024-02-26,CUST-04077,Nimbus Keyboard,Periféricos,1,44.35,0.0,Buenos Aires,Online,Tarjeta,0,44.35
20351,2024-02-26,CUST-02641,Pixel Webcam,Periféricos,1,35.42,0.05,Mendoza,Tienda,Transferencia,0,33.65
20811,2024-02-26,CUST-00438,Zen Laptop Stand,Accesorios,1,25.35,0.0,Buenos Aires,Online,Transferencia,0,25.35
21149,2024-02-26,CUST-00684,Aurora Headphones,Audio,2,39.44,0.0,Buenos Aires,Online,Tarjeta,0,78.88
21614,2024-02-26,CUST-00755,Lumen Smartwatch,Wearables,1,80.97,0.05,Mendoza,Online,Tarjeta,0,76.92
21042,2024-02-26,CUST-00614,Orbit Speaker,Audio,1,53.77,0.0,La Plata,Tienda,Efectivo,0,53.77
20512,2024-02-26,CUST-03002,Lumen Smartwatch,Wearables,1,77.73,0.0,Buenos Aires,Tienda,Tarjeta,0,77.73
20761,2024-02-26,CUST-04998,Aurora Headphones,Audio,2,42.23,0.1,Córdoba,Online,Efectivo,0,76.01
20542,2024-02-27,CUST-00655,Comet Power Bank,Accesorios,1,22.37,0.0,La Plata,Marketplace,Tarjeta,0,22.37
21344,2024-02-27,CUST-02625,Comet Power Bank,Accesorios,1,20.66,0.05,Rosario,Online,Tarjeta,0,19.63
20726,2024-02-27,CUST-04859,Terra USB-C Hub,Accesorios,2,29.07,0.0,Rosario,Online,Tarjeta,1,58.14
21444,2024-02-27,CUST-02849,Pixel Webcam,Periféricos,1,35.26,0.0,Buenos Aires,Online,Transferencia,0,35.26
21686,2024-02-27,CUST-00228,Comet Power Bank,Accesorios,1,22.62,0.0,La Plata,Marketplace,Tarjeta,1,22.62
21759,2024-02-27,CUST-02939,Pixel Webcam,Periféricos,1,34.88,0.05,Buenos Aires,Tienda,Tarjeta,0,33.14
20725,2024-02-27,CUST-01406,Nimbus Keyboard,Periféricos,1,47.09,0.0,Buenos Aires,Tienda,Tarjeta,0,47.09
20773,2024-02-28,CUST-00557,Vertex Mouse,Periféricos,1,19.38,0.0,Buenos Aires,Online,Tarjeta,0,19.38
21999,2024-02-28,CUST-03635,Lumen Smartwatch,Wearables,1,79.46,0.0,Córdoba,Online,Tarjeta,0,79.46
20361,2024-02-28,CUST-01038,Orbit Speaker,Audio,4,54.09,0.15,Rosario,Tienda,Transferencia,0,183.91
20191,2024-02-28,CUST-00686,Comet Power Bank,Accesorios,1,22.28,0.1,Buenos Aires,Online,Tarjeta,0,20.05
21524,2024-02-28,CUST-01293,Pixel Webcam,Periféricos,1,35.6,0.0,Córdoba,Online,Tarjeta,0,35.6
21781,2024-02-28,CUST-01019,Terra USB-C Hub,Accesorios,1,29.27,0.0,La Plata,Tienda,Transferencia,0,29.27
21270,2024-02-28,CUST-03121,Nimbus Keyboard,Periféricos,1,45.31,0.0,Mendoza,Online,Tarjeta,0,45.31
20066,2024-02-28,CUST-02871,Pulse Fitness Band,Wearables,1,48.04,0.0,Buenos Aires,Online,Tarjeta,0,48.04
21914,2024-02-28,CUST-03217,Pulse Fitness Band,Wearables,1,50.61,0.0,Buenos Aires,Online,Transferencia,0,50.61
20486,2024-02-28,CUST-00616,Zen Laptop Stand,Accesorios,1,25.63,0.05,Buenos Aires,Tienda,Tarjeta,0,24.35
20496,2024-02-28,CUST-00426,Aurora Headphones,Audio,2,41.4,0.0,Buenos Aires,Online,Tarjeta,0,82.8
21288,2024-02-28,CUST-00543,Lumen Smartwatch,Wearables,2,80.32,0.0,Mendoza,Online,Tarjeta,0,160.64
20141,2024-02-29,CUST-00028,Pixel Webcam,Periféricos,1,34.29,0.0,Buenos Aires,Tienda,Tarjeta,0,34.29
20813,2024-02-29,CUST-01405,Pixel Webcam,Periféricos,1,34.4,0.0,Mendoza,Online,Tarjeta,0,34.4
21826,2024-02-29,CUST-00992,Vertex Mouse,Periféricos,1,20.39,0.0,Córdoba,Marketplace,Tarjeta,0,20.39
20347,2024-02-29,CUST-01280,Vertex Mouse,Periféricos,1,19.35,0.0,La Plata,Online,Transferencia,0,19.35
20986,2024-02-29,CUST-00858,Comet Power Bank,Accesorios,1,21.18,0.05,Rosario,Online,Transferencia,0,20.12
21771,2024-02-29,CUST-03142,Pixel Webcam,Periféricos,1,35.21,0.0,Córdoba,Marketplace,Tarjeta,0,35.21
20049,2024-02-29,CUST-02509,Lumen Smartwatch,Wearables,1,81.31,0.0,Buenos Aires,Online,Tarjeta,0,81.31
21789,2024-02-29,CUST-02662,Pulse Fitness Band,Wearables,2,49.88,0.0,Buenos Aires,Online,Tarjeta,0,99.76
21114,2024-02-29,CUST-01241,Comet Power Bank,Accesorios,1,22.15,0.0,Buenos Aires,Online,Transferencia,0,22.15
21674,2024-02-29,CUST-00553,Terra USB-C Hub,Accesorios,3,28.62,0.0,Mendoza,Marketplace,Tarjeta,0,85.86
21575,2024-02-29,CUST-03780,Pulse Fitness Band,Wearables,1,51.92,0.1,Buenos Aires,Tienda,Tarjeta,0,46.73
20888,2024-02-29,CUST-02429,Pulse Fitness Band,Wearables,3,48.82,0.1,Mendoza,Online,Tarjeta,0,131.81
21496,2024-03-01,CUST-00433,Vertex Mouse,Periféricos,1,19.3,0.05,Buenos Aires,Online,Tarjeta,0,18.34
20771,2024-03-01,CUST-00766,Zen Laptop Stand,Accesorios,1,24.22,0.0,Buenos Aires,Tienda,Tarjeta,0,24.22
21367,2024-03-01,CUST-04622,Comet Power Bank,Accesorios,2,20.68,0.0,Mendoza,Marketplace,Tarjeta,0,41.36
21659,2024-03-01,CUST-04671,Vertex Mouse,Periféricos,2,18.92,0.1,La Plata,Online,Tarjeta,0,34.06
21783,2024-03-01,CUST-00077,Comet Power Bank,Accesorios,2,21.68,0.0,Mendoza,Tienda,Tarjeta,0,43.36
21995,2024-03-01,CUST-04786,Pulse Fitness Band,Wearables,1,45.7,0.0,Mendoza,Tienda,Tarjeta,0,45.7
20360,2024-03-01,CUST-02588,Nimbus Keyboard,Periféricos,1,43.17,0.05,Córdoba,Marketplace,Efectivo,0,41.01
